winner,loser,m_winner,m_loser,s_winner,s_loser,b_winner,b_loser,date
Lisicki S.,Panova A.,2.0122365230801393,1.1057108663149469,0.5395329595880609,0.5608287985839653,1.14,5.5,2013-01-31
Kirilenko M.,Kumkhum L.,2.550751747680311,1.0449482596238673,0.47215175694732736,0.8533547522397629,1.18,4.5,2013-01-31
Cirstea S.,Rodionova An.,1.9615497215266955,1.2511371818406232,0.4597305179361858,0.6456399492207808,1.33,3.25,2013-01-31
Vesnina E.,Johansson M.,2.9074534373256604,1.3362600149139008,0.4622170060811945,0.5555519518859652,1.18,4.5,2013-01-31
Morita A.,Date Krumm K.,1.533840379623306,1.0503133414180024,0.5054941861500385,0.5237402043430913,1.5,2.5,2013-01-31
Bratchikova N.,Hantuchova D.,0.7436026582170902,1.6147186167249317,0.5819978706255137,0.46780723040956407,3.75,1.25,2013-01-31
Bertens K.,Safarova L.,2.087435691866781,2.1556195428331084,0.4768586385788868,0.4673172668410866,2.5,1.5,2013-02-01
Errani S.,Suarez Navarro C.,2.6741040203362227,1.9952260955414822,0.45722726080421977,0.4459511088714726,1.4,2.75,2013-02-01
Barthel M.,Bartoli M.,2.3920776048104413,2.5743831127026215,0.4317695671963082,0.46087848971014655,1.83,1.83,2013-02-01
Mladenovic K.,Kvitova P.,1.9741371299940365,2.8300454649091917,0.5935335155797701,0.47109715523429413,3.5,1.28,2013-02-01
Lisicki S.,Erakovic M.,2.1021664223846184,1.6315596037104538,0.524745957184509,0.5292153303566128,1.18,4.5,2013-02-01
Cirstea S.,Sevastova A.,2.0341426574259356,1.7680883132605085,0.450569251669399,0.6834606016864984,1.44,2.62,2013-02-01
Bratchikova N.,Morita A.,0.9973386994687685,1.8383603572072127,0.5496627401337006,0.4742064049750439,4.0,1.22,2013-02-01
Kirilenko M.,Vesnina E.,2.588658803453429,2.9663269928744938,0.46697667266468074,0.45253111083560266,1.44,2.62,2013-02-01
Errani S.,Bertens K.,2.7438818038587036,2.2065906244147713,0.4479284006523473,0.46421492804903275,1.4,2.75,2013-02-02
Barthel M.,Mladenovic K.,2.493959522976651,2.2230027292172045,0.4227304030609245,0.5664087846622039,1.36,3.0,2013-02-02
Lisicki S.,Bratchikova N.,2.201773343174873,1.2210925803257522,0.5100724165601187,0.5246888457565909,1.16,5.0,2013-02-02
Kirilenko M.,Cirstea S.,2.722609925241114,2.124790926594784,0.4553834349347497,0.44155655366698415,1.4,2.75,2013-02-02
Barthel M.,Errani S.,2.5703554488800076,2.822576021861408,0.41601075718410263,0.4393868173593685,2.5,1.53,2013-02-03
Kirilenko M.,Lisicki S.,2.801779824302535,2.272959594609315,0.4472391489203419,0.4990463143501786,1.44,2.75,2013-02-03
Barthel M.,Putintseva Y.,2.672400388593861,0.6297570322232384,0.41957176650371175,0.9701031255284762,1.14,5.5,2013-02-11
Gavrilova D.,Medina Garrigues A.,1.2760102922314234,1.4090625907978531,0.9348034759769213,0.5467086420931081,3.0,1.36,2013-02-11
Rodionova An.,Zheng J.,1.1096506911021284,1.7542034930420352,0.6288972682076119,0.47707423581128555,2.5,1.5,2013-02-11
Garcia C.,Al Nabhani F.,-0.2986272252880663,-1.5631201617188077,0.8863858686813885,1.9044126607198104,1.04,13.0,2013-02-11
Wozniacki C.,Jugic-Salkic M.,3.100433269390961,-2.1357091563601696,0.44815771188979836,1.946212495785201,1.02,19.0,2013-02-11
Halep S.,Govortsova O.,1.9031360367031194,1.368513284760534,0.508991954538095,0.5366037488286206,2.1,1.66,2013-02-11
Ivanovic A.,Paszek T.,2.6990473735284604,1.6379416870902996,0.4917568977597044,0.4917920356451288,1.2,4.33,2013-02-11
Kuznetsova S.,Mattek-Sands B.,2.821931802038695,1.4985042557005883,0.5166963966836255,0.6510204407114598,1.16,5.0,2013-02-11
Cirstea S.,Jabeur O.,2.059945803691617,-1.114253274308862,0.44567605554169337,2.0790455204929073,1.08,8.0,2013-02-12
Safarova L.,Daniilidou E.,2.032598429345602,0.7136398624312288,0.46833843442644824,0.5816160038762374,1.25,3.75,2013-02-12
Petrova N.,Hlavackova A.,2.64408144060037,1.6658994872458794,0.4920387651230421,0.599022288133704,1.16,5.0,2013-02-12
Hsieh S.W.,Majeric T.,1.6983507231022534,-0.5488147080545303,0.49090327655120575,2.5170394850369178,1.72,2.0,2013-02-12
Mchale C.,Dushevina V.,1.4057475242293063,0.46953493351138026,0.5269033259500381,0.6682747152613341,1.66,2.1,2013-02-12
Radwanska U.,Kichenok N.,1.7658273717198958,0.0,0.4912709082074109,2.5,1.36,3.0,2013-02-12
Makarova E.,Suarez Navarro C.,2.755501120780788,1.9055241012626982,0.4803101819439576,0.45138890255634406,1.61,2.2,2013-02-12
Zakopalova K.,Lepchenko V.,2.19503237265535,2.0376657026518656,0.4522019692020751,0.521518297718189,1.72,2.0,2013-02-12
Niculescu M.,Jankovic J.,1.762424168158279,2.1970250620709777,0.4731493970446907,0.49264669829606633,2.1,1.66,2013-02-12
Oprandi R.,Pironkova T.,1.2634074542505624,1.6362056370453362,0.522380268635879,0.4808696835465966,1.83,1.83,2013-02-12
Bartoli M.,Schiavone F.,2.454311438656164,1.5861323636335654,0.4629197826647134,0.5680111532629996,1.22,4.0,2013-02-12
Vinci R.,Wickmayer Y.,2.5349674177069046,2.045351359600971,0.43788152457649415,0.44702100807222916,1.5,2.5,2013-02-12
Stephens S.,Tatishvili A.,3.0555074476474875,1.3128786770275305,0.45669647709096056,0.5798075188982538,1.11,6.5,2013-02-12
Babos T.,El Tabakh H.,0.7531908851658269,-2.4385962258167964,0.5864380136830516,1.7727611731093202,1.25,3.75,2013-02-12
Hantuchova D.,Robson L.,1.5684308033735352,1.9107628309089912,0.4590660209145149,0.493878975546574,2.2,1.61,2013-02-12
Bychkova E.,Kirilenko M.,0.14167418803577345,2.873267661027139,1.1045036648577171,0.45084832980641204,5.5,1.14,2013-02-12
Sharapova M.,Garcia C.,4.4255845844640875,-0.13388259601554187,0.49977559356995593,0.8541710911329341,1.04,13.0,2013-02-12
Williams S.,Gavrilova D.,4.8174974722749,1.6898888684924493,0.5150365341181483,0.8426764030243579,1.02,19.0,2013-02-12
Barthel M.,Kerber A.,2.6957451491866635,3.266337592056006,0.41762877106845736,0.4606993370773404,1.83,1.83,2013-02-12
Mchale C.,Safarova L.,1.4901100200462627,2.0833013923912995,0.5142842586231853,0.4612635371934799,1.72,2.0,2013-02-13
Errani S.,Babos T.,2.7085267700471585,0.7828107071835576,0.4416189760305331,0.5823696676309336,1.16,5.0,2013-02-13
Radwanska A.,Rodionova An.,3.957392511646296,1.3623454066258573,0.45323125727513897,0.5941235974745417,1.04,13.0,2013-02-13
Zakopalova K.,Stephens S.,2.285193977029779,3.0778996950293256,0.44175756380341086,0.4525060008942825,3.4,1.3,2013-02-13
Petrova N.,Hsieh S.W.,2.7107849809665012,1.7335562222829648,0.4824915725197761,0.48906786318842677,1.18,4.5,2013-02-13
Ivanovic A.,Halep S.,2.7594527816766754,2.0042834294928102,0.4839792315790942,0.49645769815655955,1.18,4.5,2013-02-13
Azarenka V.,Oprandi R.,4.567218947890656,1.4232856658054174,0.4806181956595651,0.5027733248287933,1.02,17.0,2013-02-13
Radwanska U.,Vinci R.,1.8090999359657167,2.6130996829015114,0.4893485581143251,0.42991187791499896,4.33,1.2,2013-02-13
Hantuchova D.,Bychkova E.,1.6989907833025015,1.3809467310546886,0.4464385237686533,0.8990195329325634,1.16,5.0,2013-02-13
Kvitova P.,Makarova E.,2.6367764731801593,2.813979455133955,0.4714466942616298,0.4707289197569171,1.83,1.83,2013-02-13
Wozniacki C.,Cirstea S.,3.109868817832431,2.062906186020597,0.4502632912523821,0.4443667983453482,1.16,5.0,2013-02-13
Stosur S.,Niculescu M.,2.4284898316726893,1.8991128635402257,0.4762322640112533,0.45920173805027725,1.53,2.37,2013-02-13
Kuznetsova S.,Bartoli M.,2.872665921261557,2.532914023443069,0.5082399929633334,0.4550121776616038,1.72,2.0,2013-02-13
Radwanska A.,Ivanovic A.,3.970113548470303,2.838855126111791,0.4515344341696763,0.4742336505383349,1.18,4.5,2013-02-14
Wozniacki C.,Barthel M.,3.181228261992609,2.811375184348459,0.4433724091736623,0.41097019796083256,2.1,1.66,2013-02-14
Errani S.,Hantuchova D.,2.7388520537149192,1.7759647873182043,0.43805532913375655,0.4389507148790066,1.4,2.75,2013-02-14
Azarenka V.,Mchale C.,4.5704450417448115,1.6645109372764058,0.4797373070716648,0.49470486246674145,1.04,13.0,2013-02-14
Stosur S.,Kuznetsova S.,2.5173841730675965,2.9868768895079185,0.4650653834334602,0.4950589412949404,2.75,1.4,2013-02-14
Sharapova M.,Zakopalova K.,4.425305295044473,2.4201210045723327,0.5018216017154014,0.4311961523809408,1.04,13.0,2013-02-14
Kvitova P.,Petrova N.,2.7579002716151955,2.766773001678552,0.458671019089343,0.4727218929731236,1.53,2.37,2013-02-14
Williams S.,Radwanska U.,4.8039677049908525,1.9879513634804922,0.5148715107769403,0.47146570082520034,1.03,15.0,2013-02-14
Sharapova M.,Stosur S.,4.462859342205183,2.6562342964905583,0.4963128315381265,0.4525474914628093,1.14,5.5,2013-02-15
Azarenka V.,Errani S.,4.581136542787193,2.7902401764859643,0.4786548497433929,0.4312697577948761,1.04,13.0,2013-02-15
Williams S.,Kvitova P.,4.8215346994882085,2.866739771509363,0.5122581515507565,0.4478818000489757,1.1,7.0,2013-02-15
Radwanska A.,Wozniacki C.,4.022122485822809,3.249752098222613,0.44566043050542203,0.4342000518182417,1.36,3.0,2013-02-15
Azarenka V.,Radwanska A.,4.621442091812776,4.088826581964619,0.47398406401723586,0.4392735783570648,1.18,4.5,2013-02-16
Williams S.,Sharapova M.,4.861585902091598,4.503444814302241,0.5065349667026597,0.4904942835571753,1.36,3.0,2013-02-16
Azarenka V.,Williams S.,4.710118711214027,4.972674946200615,0.4661651910172251,0.4961352126042042,2.75,1.44,2013-02-17
Watson H.,Voskoboeva G.,2.1588217744188616,1.3909955863727763,0.49654420186173115,0.5658896863949477,1.5,2.5,2013-02-17
Czink M.,Puchkova O.,0.8797361794052746,1.1745610439064202,0.6377043613965503,0.6721679001680566,2.2,1.61,2013-02-17
Rybarikova M.,Foretz S.,1.2180190816106675,1.338786770475731,0.532037472146825,0.6527774398026639,1.3,3.4,2013-02-17
Davis L.,Pervak K.,1.1301792203479606,2.0206888730947363,0.6563014551807024,0.5297313289337939,2.2,1.61,2013-02-17
Minella M.,Malek T.,0.7064618309232571,0.44751435577811716,0.6042983968941769,0.7990271033752466,1.61,2.2,2013-02-18
Cornet A.,Svitolina E.,1.6527237045087555,-0.3164766266686441,0.5004157904854124,1.0485523845882914,1.72,2.0,2013-02-18
Johansson M.,Dubois S.,1.269483699435379,0.23947547863109672,0.5627627117095676,0.7344085103762241,1.36,3.0,2013-02-18
Ormaechea P.,Bratchikova N.,1.3587689824474507,1.140779698017599,0.9082408734390335,0.5293039570203043,1.5,2.5,2013-02-18
Cirstea S.,Stephens S.,2.0206929439871715,2.933278251772664,0.44308841003775046,0.4433459959005813,3.25,1.33,2013-02-18
Bartoli M.,Zakopalova K.,2.4425554278391197,2.3976927320898676,0.44901092866969844,0.4320685352889089,1.53,2.37,2013-02-18
Hsieh S.W.,Lepchenko V.,1.6678623747577936,1.9104264672829323,0.48314799182065354,0.5122814712183772,2.75,1.4,2013-02-18
Ivanovic A.,Pavlyuchenkova A.,2.7871168260135364,2.2050868195023847,0.4687362445617083,0.4846130586248933,1.33,3.25,2013-02-18
Putintseva Y.,Robson L.,0.5688015996862422,1.769913176334513,0.9209237879139864,0.48408492492912786,2.75,1.4,2013-02-18
Vandeweghe C.,Scheepers C.,1.1546477932519914,1.5727471293514852,0.6456078754290536,0.5122218694334351,2.62,1.44,2013-02-18
Flipkens K.,Peer S.,2.933176288228558,0.7171124309748049,0.4881034664108066,0.5627438205301106,1.14,5.5,2013-02-18
Hampton J.,Muguruza G.,2.338096090797765,0.37589119419772976,0.5365485660298728,0.9963313298223023,1.22,4.0,2013-02-18
Tsurenko L.,Sanchez M.,1.4761337278878495,-0.9349998643450432,0.5495112608963388,2.064986971638761,1.61,2.2,2013-02-18
Arvidsson S.,Cepelova J.,1.9629672309162698,1.5129134029602338,0.49536932648971593,0.6923265406628677,1.5,2.5,2013-02-18
Erakovic M.,Beck A.,1.5158077801970944,0.9110037382282884,0.5331335128212525,0.6576981419190964,2.25,1.57,2013-02-18
Duval V.,Larsson J.,-0.6136423136431605,1.7397457319229728,2.1868256123776493,0.5476446379152703,4.5,1.18,2013-02-18
Babos T.,Garcia Vidagany B.,0.7349008784391184,1.955997392343924,0.5785543839596694,1.2250331613910528,1.53,2.37,2013-02-19
Dominguez Lino L.,Castano C.,1.3167073713486233,0.8474397881018203,0.5445293434122012,0.9711602105929582,1.4,2.75,2013-02-19
Cadantu A.,Koehler M.J.,0.5703933992478257,0.8655529487117295,0.6139993432662643,0.936747206009261,1.72,2.0,2013-02-19
Mrdeza T.,Parmentier P.,0.0,1.2786049031241684,2.5,0.5364713579871548,2.25,1.57,2013-02-19
Torro Flor M.T.,Rus A.,-2.2514064219807253,1.0383149592046201,1.6033318803896062,0.59979365124299,1.4,2.75,2013-02-19
Pereira T.,Meusburger Y.,0.0,1.405598685070629,2.5,0.8859277284440266,1.4,2.75,2013-02-19
Schiavone F.,Fichman S.,1.4844328003008422,-0.1840883417621143,0.5600495507668288,1.2327352163716705,1.53,2.37,2013-02-19
Arruabarrena-Vecino L.,Lizarazo Y.,1.3306787607152224,-1.0882922792794476,0.630636117110502,2.087590367537699,1.06,10.0,2013-02-19
Knapp K.,Birnerova E.,0.9414057036600385,0.8629514360149799,0.6847467683159675,0.7287381870452331,1.4,2.75,2013-02-19
Pennetta F.,Panova A.,2.1580396422070387,1.0139708471211744,0.6844143624563015,0.5661340938140469,1.72,2.0,2013-02-19
Petrova N.,Cibulkova D.,2.6531992578687205,2.535989622205725,0.464030933344674,0.4582706990906664,1.72,2.0,2013-02-19
Errani S.,Goerges J.,2.759342270927979,2.089102869717058,0.43230132155798606,0.4683327671854633,1.53,2.37,2013-02-19
Kvitova P.,Hantuchova D.,2.8239412380378957,1.6969890231990676,0.4475135851521972,0.4382482261712043,1.28,3.5,2013-02-19
Zheng J.,Radwanska U.,1.616148695190441,1.9699430696215672,0.4729025649454776,0.4746260758986533,2.25,1.57,2013-02-19
Wozniacki C.,Safarova L.,3.184085665503235,1.9439773802927574,0.4294893993986606,0.4549653446250828,1.22,4.0,2013-02-19
Vinci R.,Kuznetsova S.,2.4679217569045857,2.8468130155298494,0.42626243231340327,0.4816239506068145,3.0,1.36,2013-02-19
Stosur S.,Makarova E.,2.623675916083694,2.684113522790885,0.45158904247352605,0.4643577810000814,1.66,2.1,2013-02-19
Voegele S.,Soler-E. S.,1.0175352517225187,0.0,0.64350274303835,2.5,1.25,3.75,2013-02-19
Mladenovic K.,Collins C.,2.083062203589711,0.0,0.5607919191032766,2.5,1.02,17.0,2013-02-19
Lisicki S.,Keys M.,2.154915931948972,1.9754550377810123,0.5057514521410257,0.6675546937750876,2.0,1.72,2013-02-19
Feuerstein C.,Hradecka L.,-0.38871333607597436,1.898225046157995,1.1290952438557678,0.5423462517225879,2.25,1.57,2013-02-19
Hlavackova A.,Oudin M.,1.5620895801941972,1.4374577667094566,0.5873764854718243,0.6153275327475188,1.5,2.5,2013-02-19
Rybarikova M.,Davis L.,1.3430644678481574,1.4345386576620496,0.5144354666336898,0.61411451333529,2.0,1.72,2013-02-19
Hampton J.,Vandeweghe C.,2.384013744751072,1.4084069256651404,0.5296401679057703,0.6092818877015299,1.25,3.75,2013-02-19
Duque Marino M.,Cabeza-Candela E.,0.7176370986008689,1.5709798437885105,0.8364306818310595,0.7643353577784231,1.61,2.2,2013-02-20
Jankovic J.,Cohen J.,2.0227897326584987,0.9087643848682484,0.4872485575070358,0.678164065552763,1.18,4.5,2013-02-20
Minella M.,Babos T.,0.8463231684630045,0.9484578653129956,0.5816796938099839,0.5556017086148939,1.83,1.83,2013-02-20
Torro Flor M.T.,Johansson M.,-0.27462086699766813,1.3463582750924055,0.9447418477251293,0.5493576731223571,1.66,2.1,2013-02-20
Pereira T.,Cornet A.,2.3247590380136165,1.688249242929534,1.763828460305227,0.4954226758768332,2.5,1.5,2013-02-20
Radwanska A.,Putintseva Y.,4.03008987198253,1.173310884729012,0.43324873598594965,0.7877876199238428,1.02,19.0,2013-02-20
Petrova N.,Suarez Navarro C.,2.7745903251227224,1.873819238171986,0.45255787349988963,0.45015642812797874,1.33,3.25,2013-02-20
Wozniacki C.,Zheng J.,3.2157573514168276,1.7523799378383644,0.4237489869250687,0.45764980497740415,1.14,5.5,2013-02-20
Stosur S.,Hsieh S.W.,2.734007540312697,1.7978349591923706,0.441278100805438,0.4696035748693343,1.18,4.5,2013-02-20
Vinci R.,Kerber A.,2.576464425052652,3.0863130847519016,0.4167320763135294,0.45706194940967476,2.37,1.53,2013-02-20
Kvitova P.,Ivanovic A.,2.875474281986057,2.8640345426567966,0.4400581960087132,0.4607986267017775,1.4,2.75,2013-02-20
Bartoli M.,Williams S.,2.5323598053591794,4.821228418620188,0.4389651990072786,0.4783795647257477,9.0,1.07,2013-02-20
Errani S.,Cirstea S.,2.8283570341835667,2.1664590856314745,0.4243782245969763,0.4320522699463468,1.36,3.0,2013-02-20
Voegele S.,Feuerstein C.,1.1169594996102645,0.6995951733823247,0.6331670416567481,0.9133295856810386,1.36,3.0,2013-02-20
Flipkens K.,Tsurenko L.,2.947172158266768,1.494870078301107,0.4856129299726436,0.5471067429765932,1.33,3.25,2013-02-20
Watson H.,Hlavackova A.,2.2466536304837055,1.7273832818526937,0.48741108542731165,0.5634152535417316,1.36,3.0,2013-02-20
Erakovic M.,Arvidsson S.,1.6238580446900865,2.0528992675317945,0.5205938182221924,0.4843857258551648,2.75,1.4,2013-02-20
Lisicki S.,Czink M.,2.264655792019932,1.1045840324056502,0.4929753321030419,0.6071075222927735,1.12,6.0,2013-02-20
Mladenovic K.,Duval V.,2.122938750604139,1.7880265901237251,0.5562703967545589,1.3313008190150355,1.12,6.0,2013-02-20
Arruabarrena-Vecino L.,Pennetta F.,1.3773352192004744,2.2749273325817865,0.6238379796643713,0.6590563811025051,2.37,1.53,2013-02-21
Cadantu A.,Mrdeza T.,0.7653948436562066,2.3443543703567427,0.588845545767677,1.7185115336088246,1.66,2.1,2013-02-21
Ormaechea P.,Schiavone F.,1.6972518609452025,1.560061589978707,0.8303523133885623,0.5537398577036081,2.2,1.61,2013-02-21
Jankovic J.,Duque Marino M.,2.0804441611299698,1.1457403573332228,0.47845333605824303,0.7641788852579182,1.4,2.75,2013-02-21
Knapp K.,Dominguez Lino L.,1.0925791911895397,1.42419249221157,0.6470408492291699,0.5299647414701353,2.25,1.57,2013-02-21
Vinci R.,Stosur S.,2.6945397420340282,2.7827563506223654,0.4080247483648162,0.43387047601627465,2.2,1.61,2013-02-21
Errani S.,Petrova N.,2.8861998712889174,2.8420146509518536,0.4180393091357255,0.4457386242956019,2.25,1.57,2013-02-21
Wozniacki C.,Bartoli M.,3.2502653352153623,2.7720805719029467,0.41965013483742053,0.42654109066444656,1.18,4.5,2013-02-21
Kvitova P.,Radwanska A.,2.9772879579666625,4.03403967189188,0.4295163627089699,0.431990986423567,2.37,1.53,2013-02-21
Rybarikova M.,Flipkens K.,1.481507120431692,2.9955845847926956,0.5004702313494093,0.47883351381839784,2.62,1.44,2013-02-21
Lisicki S.,Mladenovic K.,2.3313003430667028,2.2360167577377736,0.4839039831272931,0.5454559168096669,1.4,2.75,2013-02-21
Voegele S.,Watson H.,1.268345865133014,2.329069737966948,0.611652454832685,0.47715233137712687,1.83,1.83,2013-02-21
Erakovic M.,Hampton J.,1.7885911019678493,2.4687483927319653,0.50258007388416,0.5187732861832164,3.0,1.36,2013-02-21
Ormaechea P.,Torro Flor M.T.,1.995752511683938,0.42941207522827846,0.7722012869137161,0.7875245443905853,2.1,1.66,2013-02-22
Pereira T.,Minella M.,3.1577771644854864,1.0159633267142156,1.4988562580209712,0.5576886254450897,1.57,2.25,2013-02-22
Jankovic J.,Cadantu A.,2.152118321058734,0.9612285752189074,0.46998470386200364,0.5696125087886991,1.22,4.0,2013-02-22
Knapp K.,Arruabarrena-Vecino L.,1.340798471299117,1.64976975857771,0.6136461339532727,0.5883540070024789,2.37,1.53,2013-02-22
Errani S.,Vinci R.,2.975461365450736,2.777240113208051,0.41035546996655814,0.4004796586949885,1.83,1.83,2013-02-22
Kvitova P.,Wozniacki C.,3.118374764042124,3.312972814407218,0.41896659440052053,0.4125220821629813,1.66,2.1,2013-02-22
Erakovic M.,Voegele S.,1.9585822851413939,1.5631731387243333,0.4860347329959672,0.5775591346363238,2.0,1.72,2013-02-22
Lisicki S.,Rybarikova M.,2.4468866258722963,1.7188540492545374,0.47173398414962486,0.4818253278810764,1.36,3.0,2013-02-22
Ormaechea P.,Pereira T.,2.101873283221146,3.4338682385937824,0.7452432535115933,1.391212094887035,1.72,2.1,2013-02-23
Jankovic J.,Knapp K.,2.201970089880691,1.5496680442465895,0.46232046871533045,0.5870365245118672,1.4,3.0,2013-02-23
Kvitova P.,Errani S.,3.2160437462828098,3.0519234603255736,0.41128750557978966,0.40407839787715544,1.28,3.75,2013-02-23
Jankovic J.,Ormaechea P.,2.2749341859375507,2.4317986302123944,0.45396922271170476,0.7166859528539274,1.4,3.0,2013-02-24
Erakovic M.,Lisicki S.,2.0550240183956276,2.522378331421517,0.47664448467818543,0.4637119228449839,3.0,1.4,2013-02-24
Cepelova J.,Goncalves P.C.,1.3245460847523218,0.0,0.6617635879652843,2.5,1.22,4.0,2013-02-24
Beck A.,Alves M.F.,0.7995518776642219,0.0,0.6387864600224922,2.5,1.1,7.0,2013-02-24
Czink M.,Shvedova Y.,1.0100674643733163,1.7998033782190512,0.5935371292310613,0.5274927537008187,3.5,1.28,2013-02-25
